,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,#_g6,name_g6,total_g6,hp_g6,attack_g6,defense_g6,speed_g6,generation_g6,legendary_g6,sp_attack_g6,sp_defense_g6,type1_g6,type2_g6
237,"['Oblivious', 'Forewarn', 'Hydration']",2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,30.0,6400.0,70.0,305.0,45,Kiss Pokémon,15.0,1000000.0,0.4,45.0,Muchulムチュール,Smoochum,0.0,238.0,85.0,65.0,65.0,ice,psychic,6.0,2.0,0.0,238.0,Smoochum,305.0,45.0,30.0,15.0,65.0,2.0,0.0,85.0,65.0,Ice,Psychic
238,"['Static', 'Vital Spirit']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,63.0,6400.0,70.0,360.0,45,Electric Pokémon,37.0,1000000.0,0.6,45.0,Elekidエレキッド,Elekid,75.4,239.0,65.0,55.0,95.0,electric,,23.5,2.0,0.0,239.0,Elekid,360.0,45.0,63.0,37.0,95.0,2.0,0.0,65.0,55.0,Electric,
239,"['Flame Body', 'Vital Spirit']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,75.0,6400.0,70.0,365.0,45,Live Coal Pokémon,37.0,1000000.0,0.7,45.0,Bubyブビィ,Magby,75.4,240.0,70.0,55.0,83.0,fire,,21.4,2.0,0.0,240.0,Magby,365.0,45.0,75.0,37.0,83.0,2.0,0.0,70.0,55.0,Fire,
240,"['Thick Fat', 'Scrappy', 'Sap Sipper']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,5120.0,70.0,490.0,45,Milk Cow Pokémon,105.0,1250000.0,1.2,95.0,Miltankミルタンク,Miltank,0.0,241.0,40.0,70.0,100.0,normal,,75.5,2.0,0.0,241.0,Miltank,490.0,95.0,80.0,105.0,100.0,2.0,0.0,40.0,70.0,Normal,
241,"['Natural Cure', 'Serene Grace', 'Healer']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10240.0,140.0,540.0,30,Happiness Pokémon,10.0,800000.0,1.5,255.0,Happinasハピナス,Blissey,0.0,242.0,75.0,135.0,55.0,normal,,46.8,2.0,0.0,242.0,Blissey,540.0,255.0,10.0,10.0,55.0,2.0,0.0,75.0,135.0,Normal,
242,"['Pressure', 'Inner Focus']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,20480.0,35.0,580.0,3,Thunder Pokémon,75.0,1250000.0,1.9,90.0,Raikouライコウ,Raikou,,243.0,115.0,100.0,115.0,electric,,178.0,2.0,1.0,243.0,Raikou,580.0,90.0,85.0,75.0,115.0,2.0,1.0,115.0,100.0,Electric,
243,"['Pressure', 'Inner Focus']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,115.0,20480.0,35.0,580.0,3,Volcano Pokémon,85.0,1250000.0,2.1,115.0,Enteiエンテイ,Entei,,244.0,90.0,75.0,100.0,fire,,198.0,2.0,1.0,244.0,Entei,580.0,115.0,115.0,85.0,100.0,2.0,1.0,90.0,75.0,Fire,
244,"['Pressure', 'Inner Focus']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75.0,20480.0,35.0,580.0,3,Aurora Pokémon,115.0,1250000.0,2.0,100.0,Suicuneスイクン,Suicune,,245.0,90.0,115.0,85.0,water,,187.0,2.0,1.0,245.0,Suicune,580.0,100.0,75.0,115.0,85.0,2.0,1.0,90.0,115.0,Water,
245,"['Guts', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,64.0,10240.0,35.0,300.0,45,Rock Skin Pokémon,50.0,1250000.0,0.6,50.0,Yogirasヨーギラス,Larvitar,50.0,246.0,45.0,50.0,41.0,rock,ground,72.0,2.0,0.0,246.0,Larvitar,300.0,50.0,64.0,50.0,41.0,2.0,0.0,45.0,50.0,Rock,Ground
246,['Shed Skin'],1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,84.0,10240.0,35.0,410.0,45,Hard Shell Pokémon,70.0,1250000.0,1.2,70.0,Sanagirasサナギラス,Pupitar,50.0,247.0,65.0,70.0,51.0,rock,ground,152.0,2.0,0.0,247.0,Pupitar,410.0,70.0,84.0,70.0,51.0,2.0,0.0,65.0,70.0,Rock,Ground
247,"['Sand Stream', 'Unnerve']",2.0,0.5,1.0,1.0,2.0,4.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,0.5,0.0,1.0,2.0,2.0,164.0,10240.0,35.0,700.0,45,Armor Pokémon,150.0,1250000.0,2.0,100.0,Bangirasバンギラス,Tyranitar,50.0,248.0,95.0,120.0,71.0,rock,dark,202.0,2.0,0.0,248.0,Tyranitar,600.0,100.0,134.0,110.0,61.0,2.0,0.0,95.0,100.0,Rock,Dark
248,"['Pressure', 'Multiscale']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,90.0,30720.0,0.0,680.0,3,Diving Pokémon,130.0,1250000.0,5.2,106.0,Lugiaルギア,Lugia,,249.0,90.0,154.0,110.0,psychic,flying,216.0,2.0,1.0,249.0,Lugia,680.0,106.0,90.0,130.0,110.0,2.0,1.0,90.0,154.0,Psychic,Flying
249,"['Pressure', 'Regenerator']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,130.0,30720.0,0.0,680.0,3,Rainbow Pokémon,90.0,1250000.0,3.8,106.0,Hououホウオウ,Ho-Oh,,250.0,110.0,154.0,90.0,fire,flying,199.0,2.0,1.0,,,,,,,,,,,,,
250,['Natural Cure'],4.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,0.5,100.0,30720.0,100.0,600.0,45,Time Travel Pokémon,100.0,1059860.0,0.6,100.0,Celebiセレビィ,Celebi,,251.0,100.0,100.0,100.0,psychic,grass,5.0,2.0,1.0,251.0,Celebi,600.0,100.0,100.0,100.0,100.0,2.0,0.0,100.0,100.0,Psychic,Grass
251,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45.0,5120.0,70.0,310.0,45,Wood Gecko Pokémon,35.0,1059860.0,0.5,40.0,Kimoriキモリ,Treecko,88.1,252.0,65.0,55.0,70.0,grass,,5.0,3.0,0.0,252.0,Treecko,310.0,40.0,45.0,35.0,70.0,3.0,0.0,65.0,55.0,Grass,
252,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65.0,5120.0,70.0,405.0,45,Wood Gecko Pokémon,45.0,1059860.0,0.9,50.0,Juptileジュプトル,Grovyle,88.1,253.0,85.0,65.0,95.0,grass,,21.6,3.0,0.0,253.0,Grovyle,405.0,50.0,65.0,45.0,95.0,3.0,0.0,85.0,65.0,Grass,
253,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110.0,5120.0,70.0,630.0,45,Forest Pokémon,75.0,1059860.0,1.7,70.0,Jukainジュカイン,Sceptile,88.1,254.0,145.0,85.0,145.0,grass,,52.2,3.0,0.0,254.0,Sceptile,530.0,70.0,85.0,65.0,120.0,3.0,0.0,105.0,85.0,Grass,
254,"['Blaze', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,60.0,5120.0,70.0,310.0,45,Chick Pokémon,40.0,1059860.0,0.4,45.0,Achamoアチャモ,Torchic,88.1,255.0,70.0,50.0,45.0,fire,,2.5,3.0,0.0,255.0,Torchic,310.0,45.0,60.0,40.0,45.0,3.0,0.0,70.0,50.0,Fire,
255,"['Blaze', 'Speed Boost']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,85.0,5120.0,70.0,405.0,45,Young Fowl Pokémon,60.0,1059860.0,0.9,60.0,Wakasyamoワカシャモ,Combusken,88.1,256.0,85.0,60.0,55.0,fire,fighting,19.5,3.0,0.0,256.0,Combusken,405.0,60.0,85.0,60.0,55.0,3.0,0.0,85.0,60.0,Fire,Fighting
256,"['Blaze', 'Speed Boost']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,160.0,5120.0,70.0,630.0,45,Blaze Pokémon,80.0,1059860.0,1.9,80.0,Bursyamoバシャーモ,Blaziken,88.1,257.0,130.0,80.0,100.0,fire,fighting,52.0,3.0,0.0,257.0,Blaziken,530.0,80.0,120.0,70.0,80.0,3.0,0.0,110.0,70.0,Fire,Fighting
257,"['Torrent', 'Damp']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,70.0,5120.0,70.0,310.0,45,Mud Fish Pokémon,50.0,1059860.0,0.4,50.0,Mizugorouミズゴロウ,Mudkip,88.1,258.0,50.0,50.0,40.0,water,,7.6,3.0,0.0,258.0,Mudkip,310.0,50.0,70.0,50.0,40.0,3.0,0.0,50.0,50.0,Water,
258,"['Torrent', 'Damp']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,85.0,5120.0,70.0,405.0,45,Mud Fish Pokémon,70.0,1059860.0,0.7,70.0,Numacrawヌマクロー,Marshtomp,88.1,259.0,60.0,70.0,50.0,water,ground,28.0,3.0,0.0,259.0,Marshtomp,405.0,70.0,85.0,70.0,50.0,3.0,0.0,60.0,70.0,Water,Ground
259,"['Torrent', 'Damp']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,150.0,5120.0,70.0,635.0,45,Mud Fish Pokémon,110.0,1059860.0,1.5,100.0,Laglargeラグラージ,Swampert,88.1,260.0,95.0,110.0,70.0,water,ground,81.9,3.0,0.0,260.0,Swampert,535.0,100.0,110.0,90.0,60.0,3.0,0.0,85.0,90.0,Water,Ground
260,"['Run Away', 'Quick Feet', 'Rattled']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,55.0,3840.0,70.0,220.0,255,Bite Pokémon,35.0,1000000.0,0.5,35.0,Pochienaポチエナ,Poochyena,50.0,261.0,30.0,30.0,35.0,dark,,13.6,3.0,0.0,261.0,Poochyena,220.0,35.0,55.0,35.0,35.0,3.0,0.0,30.0,30.0,Dark,
261,"['Intimidate', 'Quick Feet', 'Moxie']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90.0,3840.0,70.0,420.0,127,Bite Pokémon,70.0,1000000.0,1.0,70.0,Graenaグラエナ,Mightyena,50.0,262.0,60.0,60.0,70.0,dark,,37.0,3.0,0.0,262.0,Mightyena,420.0,70.0,90.0,70.0,70.0,3.0,0.0,60.0,60.0,Dark,
262,"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,3840.0,70.0,240.0,255,Tiny Racoon Pokémon,41.0,1000000.0,0.4,38.0,Jiguzagumaジグザグマ,Zigzagoon,50.0,263.0,30.0,41.0,60.0,normal,,17.5,3.0,0.0,263.0,Zigzagoon,240.0,38.0,30.0,41.0,60.0,3.0,0.0,30.0,41.0,Normal,
263,"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,3840.0,70.0,420.0,90,Rush Pokémon,61.0,1000000.0,0.5,78.0,Massugumaマッスグマ,Linoone,50.0,264.0,50.0,61.0,100.0,normal,,32.5,3.0,0.0,264.0,Linoone,420.0,78.0,70.0,61.0,100.0,3.0,0.0,50.0,61.0,Normal,
264,"['Shield Dust', 'Run Away']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,45.0,3840.0,70.0,195.0,255,Worm Pokémon,35.0,1000000.0,0.3,45.0,Kemussoケムッソ,Wurmple,50.0,265.0,20.0,30.0,20.0,bug,,3.6,3.0,0.0,265.0,Wurmple,195.0,45.0,45.0,35.0,20.0,3.0,0.0,20.0,30.0,Bug,
265,['Shed Skin'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35.0,3840.0,70.0,205.0,120,Cocoon Pokémon,55.0,1000000.0,0.6,50.0,Karasalisカラサリス,Silcoon,50.0,266.0,25.0,25.0,15.0,bug,,10.0,3.0,0.0,266.0,Silcoon,205.0,50.0,35.0,55.0,15.0,3.0,0.0,25.0,25.0,Bug,
266,"['Swarm', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,70.0,3840.0,70.0,395.0,45,Butterfly Pokémon,50.0,1000000.0,1.0,60.0,Agehuntアゲハント,Beautifly,50.0,267.0,100.0,50.0,65.0,bug,flying,28.4,3.0,0.0,267.0,Beautifly,395.0,60.0,70.0,50.0,65.0,3.0,0.0,100.0,50.0,Bug,Flying
267,['Shed Skin'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35.0,3840.0,70.0,205.0,120,Cocoon Pokémon,55.0,1000000.0,0.7,50.0,Mayuldマユルド,Cascoon,50.0,268.0,25.0,25.0,15.0,bug,,11.5,3.0,0.0,268.0,Cascoon,205.0,50.0,35.0,55.0,15.0,3.0,0.0,25.0,25.0,Bug,
268,"['Shield Dust', 'Compoundeyes']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,50.0,3840.0,70.0,385.0,45,Poison Moth Pokémon,70.0,1000000.0,1.2,60.0,Dokucaleドクケイル,Dustox,50.0,269.0,50.0,90.0,65.0,bug,poison,31.6,3.0,0.0,269.0,Dustox,385.0,60.0,50.0,70.0,65.0,3.0,0.0,50.0,90.0,Bug,Poison
269,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,30.0,3840.0,70.0,220.0,255,Water Weed Pokémon,30.0,1059860.0,0.5,40.0,Hassbohハスボー,Lotad,50.0,270.0,40.0,50.0,30.0,water,grass,2.6,3.0,0.0,270.0,Lotad,220.0,40.0,30.0,30.0,30.0,3.0,0.0,40.0,50.0,Water,Grass
270,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,50.0,3840.0,70.0,340.0,120,Jolly Pokémon,50.0,1059860.0,1.2,60.0,Hasubreroハスブレロ,Lombre,50.0,271.0,60.0,70.0,50.0,water,grass,32.5,3.0,0.0,271.0,Lombre,340.0,60.0,50.0,50.0,50.0,3.0,0.0,60.0,70.0,Water,Grass
271,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,70.0,3840.0,70.0,480.0,45,Carefree Pokémon,70.0,1059860.0,1.5,80.0,Runpappaルンパッパ,Ludicolo,50.0,272.0,90.0,100.0,70.0,water,grass,55.0,3.0,0.0,272.0,Ludicolo,480.0,80.0,70.0,70.0,70.0,3.0,0.0,90.0,100.0,Water,Grass
272,"['Chlorophyll', 'Early Bird', 'Pickpocket']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40.0,3840.0,70.0,220.0,255,Acorn Pokémon,50.0,1059860.0,0.5,40.0,Tanebohタネボー,Seedot,50.0,273.0,30.0,30.0,30.0,grass,,4.0,3.0,0.0,273.0,Seedot,220.0,40.0,40.0,50.0,30.0,3.0,0.0,30.0,30.0,Grass,
273,"['Chlorophyll', 'Early Bird', 'Pickpocket']",4.0,0.5,1.0,0.5,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,1.0,1.0,0.5,70.0,3840.0,70.0,340.0,120,Wily Pokémon,40.0,1059860.0,1.0,70.0,Konohanaコノハナ,Nuzleaf,50.0,274.0,60.0,40.0,60.0,grass,dark,28.0,3.0,0.0,274.0,Nuzleaf,340.0,70.0,70.0,40.0,60.0,3.0,0.0,60.0,40.0,Grass,Dark
274,"['Chlorophyll', 'Early Bird', 'Pickpocket']",4.0,0.5,1.0,0.5,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,1.0,1.0,0.5,100.0,3840.0,70.0,480.0,45,Wickid Pokémon,60.0,1059860.0,1.3,90.0,Dirtengダーテング,Shiftry,50.0,275.0,90.0,60.0,80.0,grass,dark,59.6,3.0,0.0,275.0,Shiftry,480.0,90.0,100.0,60.0,80.0,3.0,0.0,90.0,60.0,Grass,Dark
275,"['Guts', 'Scrappy']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55.0,3840.0,70.0,270.0,200,TinySwallow Pokémon,30.0,1059860.0,0.3,40.0,Subameスバメ,Taillow,50.0,276.0,30.0,30.0,85.0,normal,flying,2.3,3.0,0.0,276.0,Taillow,270.0,40.0,55.0,30.0,85.0,3.0,0.0,30.0,30.0,Normal,Flying
276,"['Guts', 'Scrappy']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85.0,3840.0,70.0,455.0,45,Swallow Pokémon,60.0,1059860.0,0.7,60.0,Ohsubameオオスバメ,Swellow,50.0,277.0,75.0,50.0,125.0,normal,flying,19.8,3.0,0.0,277.0,Swellow,430.0,60.0,85.0,60.0,125.0,3.0,0.0,50.0,50.0,Normal,Flying
277,"['Keen Eye', 'Hydration', 'Rain Dish']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,30.0,5120.0,70.0,270.0,190,Seagull Pokémon,30.0,1000000.0,0.6,40.0,Camomeキャモメ,Wingull,50.0,278.0,55.0,30.0,85.0,water,flying,9.5,3.0,0.0,278.0,Wingull,270.0,40.0,30.0,30.0,85.0,3.0,0.0,55.0,30.0,Water,Flying
278,"['Keen Eye', 'Drizzle', 'Rain Dish']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,50.0,5120.0,70.0,440.0,45,Water Bird Pokémon,100.0,1000000.0,1.2,60.0,Pelipperペリッパー,Pelipper,50.0,279.0,95.0,70.0,65.0,water,flying,28.0,3.0,0.0,279.0,Pelipper,430.0,60.0,50.0,100.0,65.0,3.0,0.0,85.0,70.0,Water,Flying
279,"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,25.0,5120.0,35.0,198.0,235,Feeling Pokémon,25.0,1250000.0,0.4,28.0,Raltsラルトス,Ralts,50.0,280.0,45.0,35.0,40.0,psychic,fairy,6.6,3.0,0.0,280.0,Ralts,198.0,28.0,25.0,25.0,40.0,3.0,0.0,45.0,35.0,Psychic,Fairy
280,"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,35.0,5120.0,35.0,278.0,120,Emotion Pokémon,35.0,1250000.0,0.8,38.0,Kirliaキルリア,Kirlia,50.0,281.0,65.0,55.0,50.0,psychic,fairy,20.2,3.0,0.0,281.0,Kirlia,278.0,38.0,35.0,35.0,50.0,3.0,0.0,65.0,55.0,Psychic,Fairy
281,"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,85.0,5120.0,35.0,618.0,45,Embrace Pokémon,65.0,1250000.0,1.6,68.0,Sirnightサーナイト,Gardevoir,50.0,282.0,165.0,135.0,100.0,psychic,fairy,48.4,3.0,0.0,282.0,Gardevoir,518.0,68.0,65.0,65.0,80.0,3.0,0.0,125.0,115.0,Psychic,Fairy
282,"['Swift Swim', 'Rain Dish']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,30.0,3840.0,70.0,269.0,200,Pond Skater Pokémon,32.0,1000000.0,0.5,40.0,Ametamaアメタマ,Surskit,50.0,283.0,50.0,52.0,65.0,bug,water,1.7,3.0,0.0,283.0,Surskit,269.0,40.0,30.0,32.0,65.0,3.0,0.0,50.0,52.0,Bug,Water
283,"['Intimidate', 'Unnerve']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,60.0,3840.0,70.0,454.0,75,Eyeball Pokémon,62.0,1000000.0,0.8,70.0,Amemothアメモース,Masquerain,50.0,284.0,100.0,82.0,80.0,bug,flying,3.6,3.0,0.0,284.0,Masquerain,414.0,70.0,60.0,62.0,60.0,3.0,0.0,80.0,82.0,Bug,Flying
284,"['Effect Spore', 'Poison Heal', 'Quick Feet']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40.0,3840.0,70.0,295.0,255,Mushroom Pokémon,60.0,1640000.0,0.4,60.0,Kinococoキノココ,Shroomish,50.0,285.0,40.0,60.0,35.0,grass,,4.5,3.0,0.0,285.0,Shroomish,295.0,60.0,40.0,60.0,35.0,3.0,0.0,40.0,60.0,Grass,
285,"['Effect Spore', 'Poison Heal', 'Technician']",1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,130.0,3840.0,70.0,460.0,90,Mushroom Pokémon,80.0,1640000.0,1.2,60.0,Kinogassaキノガッサ,Breloom,50.0,286.0,60.0,60.0,70.0,grass,fighting,39.2,3.0,0.0,286.0,Breloom,460.0,60.0,130.0,80.0,70.0,3.0,0.0,60.0,60.0,Grass,Fighting
286,['Truant'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,3840.0,70.0,280.0,255,Slacker Pokémon,60.0,1250000.0,0.8,60.0,Namakeroナマケロ,Slakoth,50.0,287.0,35.0,35.0,30.0,normal,,24.0,3.0,0.0,287.0,Slakoth,280.0,60.0,60.0,60.0,30.0,3.0,0.0,35.0,35.0,Normal,
287,['Vital Spirit'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,3840.0,70.0,440.0,120,Wild Monkey Pokémon,80.0,1250000.0,1.4,80.0,Yarukimonoヤルキモノ,Vigoroth,50.0,288.0,55.0,55.0,90.0,normal,,46.5,3.0,0.0,288.0,Vigoroth,440.0,80.0,80.0,80.0,90.0,3.0,0.0,55.0,55.0,Normal,
288,['Truant'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.0,3840.0,70.0,670.0,45,Lazy Pokémon,100.0,1250000.0,2.0,150.0,Kekkingケッキング,Slaking,50.0,289.0,95.0,65.0,100.0,normal,,130.5,3.0,0.0,289.0,Slaking,670.0,150.0,160.0,100.0,100.0,3.0,0.0,95.0,65.0,Normal,
289,"['Compoundeyes', 'Run Away']",1.0,1.0,1.0,0.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,2.0,45.0,3840.0,70.0,266.0,255,Trainee Pokémon,90.0,600000.0,0.5,31.0,Tutininツチニン,Nincada,50.0,290.0,30.0,30.0,40.0,bug,ground,5.5,3.0,0.0,290.0,Nincada,266.0,31.0,45.0,90.0,40.0,3.0,0.0,30.0,30.0,Bug,Ground
290,"['Speed Boost', 'Infiltrator']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,90.0,3840.0,70.0,456.0,120,Ninja Pokémon,45.0,600000.0,0.8,61.0,Tekkaninテッカニン,Ninjask,50.0,291.0,50.0,50.0,160.0,bug,flying,12.0,3.0,0.0,291.0,Ninjask,456.0,61.0,90.0,45.0,160.0,3.0,0.0,50.0,50.0,Bug,Flying
291,['Wonder Guard'],0.5,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.5,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,90.0,3840.0,70.0,236.0,45,Shed Pokémon,45.0,600000.0,0.8,1.0,Nukeninヌケニン,Shedinja,,292.0,30.0,30.0,40.0,bug,ghost,1.2,3.0,0.0,292.0,Shedinja,236.0,1.0,90.0,45.0,40.0,3.0,0.0,30.0,30.0,Bug,Ghost
